ID,model_ID,model,B_0,B_1,B_2,B_3,N_max,N_0,r_max,t_lag,AIC/AIC_c,BIC,R_2
24,5,gompertz,0.0,0.0,0.0,0.0,-0.07449189604884598,2.5874721126771347,0.2604467650494998,40.01694073295135,94.13190294319391,83.19577731825976,0.9815192770280804
24,6,baranyi,0.0,0.0,0.0,0.0,2.7702685284479247,-0.20700761263157155,0.23104125241996679,9.383410707267835,96.36924654355849,85.43312091862434,0.9755402191188844
24,7,buchanan,0.0,0.0,0.0,0.0,2.62863733213198,0.17849866315412222,0.21948873557840468,16.71851453712706,88.26250939792247,77.32638377298832,0.9911244460852696
25,1,linear,-1.134687268942987,0.01095107390135758,0.0,0.0,0.0,0.0,0.0,0.0,137.79219102141028,135.16746942909444,-1.9158867377911708
25,2,quadratic,-3.504296175362876,0.02820037332474206,-2.6802953244983753e-05,0.0,0.0,0.0,0.0,0.0,143.84323502215437,133.0102728990666,-1.1180259141275726
25,3,cubic,1.2876248355561721,-0.02658130476764285,0.00015919866771945055,-1.9278568066114756e-07,0.0,0.0,0.0,0.0,153.01220593786002,113.9710032840003,0.9065928871307312
25,4,logistic,0.0,0.0,0.0,0.0,479323214.0922788,0.30653026714023945,0.15312923585747137,0.0,0.0,0.0,0.0
25,5,gompertz,0.0,0.0,0.0,0.0,4.080102246192591,0.050803654806157846,0.04288136699250496,163.41314923829208,171.66544258913115,132.62423993527145,-0.6694634584819539
25,6,baranyi,0.0,0.0,0.0,0.0,22.440090277663106,-9.089677671061892,0.02512163907860365,-730.5696226855711,177.86674511401537,138.82554246015565,-1.9339317441440587
25,7,buchanan,0.0,0.0,0.0,0.0,3.8564183308629123,-1.485899468296695,0.03332012834715696,32.66626906556206,163.78696474692708,124.74576209306736,0.4638286634393267
26,1,linear,-0.39157322313333653,0.006883761144307467,0.0,0.0,0.0,0.0,0.0,0.0,105.82344943646768,104.66117988363362,-0.4357787063215268
26,2,quadratic,-1.101708111696872,0.013502089573074142,-1.1573143264664142e-05,0.0,0.0,0.0,0.0,0.0,103.61637276564971,97.40001336187096,0.5667116342673897
26,3,cubic,0.35380217433075706,-0.009669658972398512,8.328601767462368e-05,-1.1058713483325396e-07,0.0,0.0,0.0,0.0,104.56340752784399,86.29295827312056,0.9292815772010229
26,4,logistic,0.0,0.0,0.0,0.0,479323214.0922788,0.30653026714023945,0.15312923585747137,0.0,0.0,0.0,0.0
26,5,gompertz,0.0,0.0,0.0,0.0,2.688829653907209,0.11743610701174544,0.03530461803614182,155.18060974317228,103.74695832971102,85.47650907498759,0.9371493445237346
26,6,baranyi,0.0,0.0,0.0,0.0,2.62672813928364,0.05655975784154444,0.03486364538020591,155.189145324448,98.52079775073258,80.25034849600915,0.970164263672778
26,7,buchanan,0.0,0.0,0.0,0.0,2.622056523684725,-1.3095054505350894,0.02097345598310113,-56.45933859707815,99.19252798531309,80.92207873058966,0.9672717423564976
27,1,linear,-0.27090641087055584,0.007278351709224046,0.0,0.0,0.0,0.0,0.0,0.0,119.00468773889845,117.84241818606439,-1.0324214994583127
27,2,quadratic,-0.9789632741644664,0.013797564080764425,-1.1253266660061286e-05,0.0,0.0,0.0,0.0,0.0,116.5161557657026,110.29979636192385,0.4084091159679263
27,3,cubic,0.39174590019128275,-0.00777693904927979,7.598703841514924e-05,-1.0042582785762685e-07,0.0,0.0,0.0,0.0,118.63547590908928,100.36502665436585,0.8859734156993696
27,4,logistic,0.0,0.0,0.0,0.0,479323214.0922788,0.30653026714023945,0.15312923585747137,0.0,0.0,0.0,0.0
27,5,gompertz,0.0,0.0,0.0,0.0,3.0711641206365625,0.2727808240909615,0.03439142370478248,151.609911586875,114.94477866347276,96.67432940874933,0.9327581472104287
27,6,baranyi,0.0,0.0,0.0,0.0,2.9772873989608053,0.20785671491737126,0.03383908575193278,150.43848658634252,99.00189309535854,80.73144384063511,0.9930978296545548
27,7,buchanan,0.0,0.0,0.0,0.0,2.9548842297989797,-0.1004164329545436,0.022052564845061216,61.573709247975735,106.38660893858368,88.11615968386025,0.9802477723646399
28,1,linear,-0.5497993140765078,0.014918049101835359,0.0,0.0,0.0,0.0,0.0,0.0,247.10011078782892,249.2214974038596,-1.9163445415681606
28,2,quadratic,-0.40012296585574547,0.011663783287659551,1.0380907893125932e-05,0.0,0.0,0.0,0.0,0.0,249.67294290583817,250.61256950499018,-1.7696806986355922
28,3,cubic,0.14899942144934902,-0.018640100088497757,0.000258942887867643,-5.195369977645206e-07,0.0,0.0,0.0,0.0,222.18775957614383,220.89800711079812,0.7695689457789797
28,4,logistic,0.0,0.0,0.0,0.0,479323214.0922788,0.30653026714023945,0.15312923585747137,0.0,0.0,0.0,0.0
28,5,gompertz,0.0,0.0,0.0,0.0,3.9436322002440494,0.03409600810799951,0.07463221440317488,111.04530523086176,234.8984287885662,233.6086763232205,0.34899399317707136
28,6,baranyi,0.0,0.0,0.0,0.0,2.9772873989608053,0.20785671491737126,0.03383908575193278,150.43848658634252,0.0,0.0,0.0
28,7,buchanan,0.0,0.0,0.0,0.0,3.79726583755803,0.049653215638657974,0.05298723490667122,91.68125234000676,212.07874239773474,210.78898993238903,0.8999966851321234
29,1,linear,-0.19246492197465992,0.012384994147685902,0.0,0.0,0.0,0.0,0.0,0.0,245.0301297827607,247.85639268069738,-0.7922534922096252
29,2,quadratic,-0.2898095748969912,0.014671189898648794,-7.5401696632595495e-06,0.0,0.0,0.0,0.0,0.0,249.6723363860205,251.82856570448152,-0.9465317875474732
29,3,cubic,0.12193830005775916,-0.009808167610207212,0.0002012913984000793,-4.4782442587170305e-07,0.0,0.0,0.0,0.0,215.57550409181104,216.32634629544287,0.8490031445406796
29,4,logistic,0.0,0.0,0.0,0.0,479323214.0922788,0.30653026714023945,0.15312923585747137,0.0,0.0,0.0,0.0
29,5,gompertz,0.0,0.0,0.0,0.0,3.2844881042546885,0.10775195605259257,0.0625723576929439,87.42443654460736,242.2371593129814,242.98800151661322,0.02806235966273396
29,6,baranyi,0.0,0.0,0.0,0.0,99.93187703525857,-0.05290141916863878,0.030567247315442747,25.694921523090752,249.40726046129726,250.1581026649291,-0.5010738191537811
29,7,buchanan,0.0,0.0,0.0,0.0,3.19206546682028,0.08268296187443906,0.044411658732079355,67.51271406038938,236.0956341571223,236.84647636075414,0.36131836635523285
30,1,linear,-0.3291369573712569,0.011840351034716487,0.0,0.0,0.0,0.0,0.0,0.0,208.92250449565043,211.74876739358712,0.7498088474144777
30,2,quadratic,-0.158697178604381,0.007845273146482085,1.3056425465778569e-05,0.0,0.0,0.0,0.0,0.0,218.06513282742142,220.22136214588244,0.6154364484721914
30,3,cubic,0.10021041437973119,-0.007801088880432658,0.00014574279164947406,-2.820841190183672e-07,0.0,0.0,0.0,0.0,182.18556442834523,182.93640663197706,0.977793946417153
30,4,logistic,0.0,0.0,0.0,0.0,479323214.0922788,0.30653026714023945,0.15312923585747137,0.0,0.0,0.0,0.0
30,5,gompertz,0.0,0.0,0.0,0.0,3.624722968821691,0.06960158630631122,0.0448296123231288,89.48861000226994,182.534123707646,183.28496591127782,0.977239317254037
30,6,baranyi,0.0,0.0,0.0,0.0,99.93187703525857,-0.05290141916863878,0.030567247315442747,25.694921523090752,235.5400800001784,236.29092220381023,-0.003216909544593971
30,7,buchanan,0.0,0.0,0.0,0.0,3.231778434453675,0.05979611136777574,0.03591869116219803,70.75739062707538,193.59906105257565,194.34990325620748,0.9498338377456217
31,1,linear,-0.11670327129831812,0.01748152226772802,0.0,0.0,0.0,0.0,0.0,0.0,181.9027267703366,184.02411338636728,0.21180079382670336
31,2,quadratic,-0.8314100703587913,0.03474792859215151,-7.580203232362682e-05,0.0,0.0,0.0,0.0,0.0,155.31350315568648,156.25312975483848,0.9364522499409796
31,3,cubic,-0.3534813726902088,0.012389649575950372,0.00016990922766590017,-7.324061475795154e-07,0.0,0.0,0.0,0.0,172.21680502392172,170.927052558576,0.8244993407256833
31,4,logistic,0.0,0.0,0.0,0.0,1040.2387660322543,0.22196735363171766,0.05962262779114235,0.0,142.8447612239293,143.78438782308132,0.9775197748066976
31,5,gompertz,0.0,0.0,0.0,0.0,3.0341691458316027,0.007997185299390993,0.08213265433617398,41.15567605707653,148.47660707849394,147.18685461314823,0.9757368810797474
31,6,baranyi,0.0,0.0,0.0,0.0,2.9492825049416362,-0.07031516862511557,0.07664996603074212,38.08604234642986,161.34493663004736,160.05518416470164,0.9292082843951217
31,7,buchanan,0.0,0.0,0.0,0.0,2.964136169770533,-2.3547076895364896,0.057116433627265685,-70.46776131369688,157.95205949430692,156.6623070289612,0.946613383331413
32,1,linear,-0.3882951725195752,0.018226617583146275,0.0,0.0,0.0,0.0,0.0,0.0,159.49286619617115,161.6142528122018,0.1973798097845909
32,2,quadratic,-1.2645806788688478,0.039715355872864073,-0.0001005288056278168,0.0,0.0,0.0,0.0,0.0,143.4626834590287,144.40231005818072,0.8391348802065788
32,3,cubic,-0.34820397325233854,0.0014643311415389727,0.0003214984658268221,-1.3211737246001128e-06,0.0,0.0,0.0,0.0,142.7046190020066,141.4148665366609,0.8970005676543269
32,4,logistic,0.0,0.0,0.0,0.0,395.042683793696,0.10505200958188426,0.06402447710329325,0.0,138.08986111178365,139.02948771093565,0.8965447355518246
32,5,gompertz,0.0,0.0,0.0,0.0,2.5641125646239566,0.013718905804415251,0.09502877979695444,50.969552666163935,146.9110938209006,145.62134135555488,0.8543511775982268
32,6,baranyi,0.0,0.0,0.0,0.0,2.520232251890264,-0.06396943765716076,0.09280807357955527,50.17732928889819,147.8071043801878,146.5173519148421,0.8430791638394712
32,7,buchanan,0.0,0.0,0.0,0.0,2.53162357475589,0.05164403671116495,0.07373188719109001,46.31486288052772,145.91501710726925,144.62526464192354,0.8656220210140725
33,1,linear,-0.04801153058108201,0.015943196350612407,0.0,0.0,0.0,0.0,0.0,0.0,166.41157860332075,168.5329652193514,0.2960260565002729
33,2,quadratic,-0.6944815724549686,0.031952225056165684,-7.253271420029919e-05,0.0,0.0,0.0,0.0,0.0,155.8699937220502,156.8096203212022,0.7791605613765842
33,3,cubic,-0.21161562827737232,0.008870960905009075,0.00018879906513489164,-8.046147593782065e-07,0.0,0.0,0.0,0.0,144.9525206708324,143.66276820548669,0.9389130240248792
33,4,logistic,0.0,0.0,0.0,0.0,395.042683793696,0.10505200958188426,0.06402447710329325,0.0,147.0470756271638,147.9867022263158,0.8926809058839422
33,5,gompertz,0.0,0.0,0.0,0.0,2.8322686483855133,0.003765697890725608,0.06591483124802992,33.277607290916826,156.62556476503642,155.3358122996907,0.8392507681189534
33,6,baranyi,0.0,0.0,0.0,0.0,2.7121756489377025,-0.07034502639690478,0.06540666639050022,31.989649589612206,154.97586744606082,153.6861149807151,0.859638703607186
33,7,buchanan,0.0,0.0,0.0,0.0,2.684316701752907,-0.5956656753286368,0.051593532154406416,-5.449917491304397,156.80243035127296,155.51267788592725,0.837123829600726
34,1,linear,-0.42613541097341173,0.03426226110744944,0.0,0.0,0.0,0.0,0.0,0.0,147.22520932254665,147.81688305455532,-0.13021841969494874
34,2,quadratic,-1.1984887456929025,0.06414452875935393,-0.0002232433221542123,0.0,0.0,0.0,0.0,0.0,143.3314247228183,141.32032303216317,0.5654339251734395
34,3,cubic,-0.12900683919639272,-0.0001603832624995148,0.0008499369074373674,-5.212596680638363e-06,0.0,0.0,0.0,0.0,124.38089528287678,117.36701816955788,0.9757639216259474
34,4,logistic,0.0,0.0,0.0,0.0,1699.410366476835,0.15669511874895092,0.10088389712959708,0.0,130.84203152158207,128.83092983092695,0.8896353230030057
34,5,gompertz,0.0,0.0,0.0,0.0,3.480523485892083,-0.026700888940241797,0.11139339058677605,21.08187753412967,144.9735503361141,137.9596732227952,0.762649454265081
34,6,baranyi,0.0,0.0,0.0,0.0,3.2080703816077745,-0.19108628845281406,0.10754923934987069,17.16711729377964,134.3006667530184,127.2867896396995,0.9270628216810968
34,7,buchanan,0.0,0.0,0.0,0.0,3.1034129383470703,-5.389667415968246,0.09534003047735784,-112.69270298687942,105.0195693812532,98.00569226793431,0.9971773713962636
35,1,linear,-0.3689341866066179,0.03884066908505043,0.0,0.0,0.0,0.0,0.0,0.0,168.00648513473473,169.19995469943115,-0.5878335814976332
35,2,quadratic,-0.6350003816144596,0.05268833228019753,-0.0001277576010927956,0.0,0.0,0.0,0.0,0.0,169.56830578185387,168.77864615383004,-0.21411697703884447
35,3,cubic,0.2875117456431151,-0.030795397453498553,0.0017125326592976231,-1.1092043963977225e-05,0.0,0.0,0.0,0.0,118.2929176003114,113.80584306528164,0.9957745910811074
35,4,logistic,0.0,0.0,0.0,0.0,2231.5602389640185,0.2571537337545946,0.10592086264703156,0.0,156.86697648072797,156.07731685270414,0.6424596703744718
35,5,gompertz,0.0,0.0,0.0,0.0,3.4570557941751727,0.13837479270158554,0.1403521620416126,24.173329732210487,158.03844522255548,153.55137068752572,0.7764936805488984
35,6,baranyi,0.0,0.0,0.0,0.0,80.53460424561631,-0.30715536191325915,0.09020715288105301,2.19364239816985,178.1690259366444,173.68195140161464,-0.5726315302078799
35,7,buchanan,0.0,0.0,0.0,0.0,3.156580445879075,0.15466047987893278,0.12030315294511876,21.355604044880465,113.58278679393484,109.09571225890508,0.9973612603176556
36,1,linear,-0.2733121634076703,0.028302556186407313,0.0,0.0,0.0,0.0,0.0,0.0,110.6495319785451,111.24120571055376,0.5841979534905869
36,2,quadratic,-0.797395071822311,0.05124857472927456,-0.00018669326019134962,0.0,0.0,0.0,0.0,0.0,91.2675575496801,89.25645585902498,0.9716870634665069
36,3,cubic,-0.2452618383176998,0.011777703407388287,0.0005499995885085016,-3.893305824839811e-06,0.0,0.0,0.0,0.0,95.03926266819239,88.0253855548735,0.9806536717837645
36,4,logistic,0.0,0.0,0.0,0.0,373.39719842279004,0.2572002709043874,0.08649104383376409,0.0,74.12199690819111,72.11089521753598,0.9957863781161043
36,5,gompertz,0.0,0.0,0.0,0.0,2.608698049063443,0.05939164877927988,0.10478878561800815,23.210987821340776,80.71376961831879,73.69989250499988,0.9960617416688379
36,6,baranyi,0.0,0.0,0.0,0.0,2.493931172300895,-0.07052595836983826,0.1051003590276452,21.237963243486355,97.82634360987481,90.81246649655591,0.9736385964328289
36,7,buchanan,0.0,0.0,0.0,0.0,2.5364900071585152,-0.5821146717195529,0.0763549572246891,-3.7267339729145217,102.65932639158305,95.64544927826415,0.9548929399025332
37,1,linear,-0.8410984775875514,0.007436628728728079,0.0,0.0,0.0,0.0,0.0,0.0,141.76886042832612,142.3605341603348,0.6718622612652732
37,2,quadratic,-0.7810792634687704,0.006941428808273831,7.570691239011968e-07,0.0,0.0,0.0,0.0,0.0,148.00036740350868,145.98926571285355,0.6152327720733604
37,3,cubic,0.3519978204379642,-0.010899189881928995,6.849558619550442e-05,-7.042053814756832e-08,0.0,0.0,0.0,0.0,141.75782063905444,134.74394352573555,0.9137249283003703
37,4,logistic,0.0,0.0,0.0,0.0,3659.856035099464,0.10383393179778318,0.01873805846738034,0.0,128.578075172491,126.56697348183586,0.9556740303223489
37,5,gompertz,0.0,0.0,0.0,0.0,3.355972856528711,-0.0011030792242309323,0.032580993069949854,198.16681879831907,140.11741294993766,133.10353583661873,0.9281730027652428
37,6,baranyi,0.0,0.0,0.0,0.0,242.55447168344654,-0.2260016837887172,0.019242002286041327,120.50515044024047,158.03369074017684,151.01981362685794,0.4746856139612663
37,7,buchanan,0.0,0.0,0.0,0.0,3.35514955692477,0.013941900795479618,0.022183254598432983,161.71803309372862,137.2664384499364,130.2525613366175,0.9475433271179466
38,1,linear,-0.466702809287141,0.0067193003806164005,0.0,0.0,0.0,0.0,0.0,0.0,138.61269651720264,139.80616608189905,0.43663659322118253
38,2,quadratic,-0.9745255632921743,0.011266676743353887,-7.5154780796479845e-06,0.0,0.0,0.0,0.0,0.0,131.9123551341456,131.12269550612177,0.8118764877784435
38,3,cubic,0.020246671488159285,-0.0032972330796416623,4.819195390488551e-05,-6.028704184510839e-08,0.0,0.0,0.0,0.0,118.2774805693098,113.79040603428004,0.973460936976044
38,4,logistic,0.0,0.0,0.0,0.0,3659.856035099464,0.10383393179778318,0.01873805846738034,0.0,0.0,0.0,0.0
38,5,gompertz,0.0,0.0,0.0,0.0,2.904080178696395,0.06914148714130978,0.02650512030943892,140.08438372039706,112.15903669009396,107.6719621550642,0.9856038067374676
38,6,baranyi,0.0,0.0,0.0,0.0,2.771081989406599,-0.015684410294215394,0.02642197175587516,137.24395179225397,101.14443641445212,96.65736187942235,0.9952148421339035
38,7,buchanan,0.0,0.0,0.0,0.0,2.756713323023005,0.09389990701613131,0.021456969519526838,123.47631792161467,110.14108658147,105.65401204644024,0.9882348980707645
39,1,linear,-0.2213466957203813,0.005672170743715125,0.0,0.0,0.0,0.0,0.0,0.0,131.0904818064681,132.2839513711645,0.26236512379059507
39,2,quadratic,-0.7862001311716039,0.010797090818382867,-8.306560038603921e-06,0.0,0.0,0.0,0.0,0.0,111.96493014641476,111.17527051839095,0.928404636980856
39,3,cubic,-0.26988713321271346,0.002533858881188262,2.3978444436854936e-05,-3.467631624746755e-08,0.0,0.0,0.0,0.0,121.77755943597913,117.29048490094937,0.895057222790594
39,4,logistic,0.0,0.0,0.0,0.0,392.95212085813193,0.2361364622756224,0.018728063385917745,0.0,98.44033667597964,97.65067704795582,0.9814665184389473
39,5,gompertz,0.0,0.0,0.0,0.0,2.584921229827548,0.01703380065729797,0.025555678621989753,120.10813805543275,101.76940069854766,97.2823261635179,0.9858056324701022
39,6,baranyi,0.0,0.0,0.0,0.0,2.492357974739409,-0.05127004516463875,0.026254246609858027,122.05367881569563,118.76980631313151,114.28273177810175,0.9223978653650133
39,7,buchanan,0.0,0.0,0.0,0.0,2.521097389175535,-1.4032256553373372,0.01712012232155991,-116.69493539393943,118.64463791987606,114.1575633848463,0.9233470295134145
40,1,linear,-0.4866937283261644,0.058759546068001677,0.0,0.0,0.0,0.0,0.0,0.0,121.30186870206467,121.89354243407332,0.4921625631796699
40,2,quadratic,-0.5012648910101719,0.05994976485261194,-1.8448213874088145e-05,0.0,0.0,0.0,0.0,0.0,126.09088233377236,124.07978064311723,0.4931304475585049
40,3,cubic,0.3833457763705392,-0.059451132010896836,0.00426870489453846,-4.415335839661575e-05,0.0,0.0,0.0,0.0,117.30775907770392,110.29388196438502,0.9130361274434367
40,4,logistic,0.0,0.0,0.0,0.0,1267.4785088166423,0.2692035797459001,0.14520440514125804,0.0,122.96846843283457,120.95736674217945,0.6419513805400492
40,5,gompertz,0.0,0.0,0.0,0.0,3.110751273627881,0.13439736267450048,0.184335807094124,15.844005636396473,124.77420788514875,117.76033077182986,0.8012820769329863
40,6,baranyi,0.0,0.0,0.0,0.0,24.2585290409115,-0.1655574922631194,0.14340723301988456,7.6664624718208145,132.4440513312532,125.43017421793432,0.534971570793116
40,7,buchanan,0.0,0.0,0.0,0.0,2.6492501694689903,0.1951192953030638,0.16095552505202063,14.764001669285165,97.6355993642009,90.621722250882,0.9901992557063105
41,1,linear,-0.7506549177283801,0.07805209122812297,0.0,0.0,0.0,0.0,0.0,0.0,115.71598467097544,115.55430929601495,0.21448980362242565
41,2,quadratic,-1.2154886632839763,0.11477601118768059,-0.0006144889156117062,0.0,0.0,0.0,0.0,0.0,119.54096029743773,115.85872646415707,0.37517442251710065
41,3,cubic,0.7757899052146466,-0.12910471185868921,0.008223112061690501,-9.729319001649763e-05,0.0,0.0,0.0,0.0,114.02100461131946,103.0848789863853,0.8999255611643243
41,4,logistic,0.0,0.0,0.0,0.0,1267.4785088166423,0.2692035797459001,0.14520440514125804,0.0,0.0,0.0,0.0
41,5,gompertz,0.0,0.0,0.0,0.0,3.145366779149808,0.18732410754982529,0.24215723330947217,15.532531094450283,122.01630521183907,111.08017958690492,0.7297719574784398
41,6,baranyi,0.0,0.0,0.0,0.0,2.9810678899074485,-23.42927341443885,0.20556987402783605,-251.62573710621558,123.76780586402927,112.83168023909512,0.6655770717120886
41,7,buchanan,0.0,0.0,0.0,0.0,2.73288023072377,0.23390741921009642,0.20811201293036619,14.195798022095214,105.72301769790262,94.78689207296847,0.9644526461722308
42,1,linear,-0.8372476290865397,0.06451646307903294,0.0,0.0,0.0,0.0,0.0,0.0,79.20432364703379,76.57960205471795,0.5159496643459742
42,2,quadratic,-2.7612382696724542,0.17368253658401958,-0.001421819422204214,0.0,0.0,0.0,0.0,0.0,80.89419812084816,70.06123599776039,0.878620727817463
42,3,cubic,-0.9747819847345957,0.01970711185598272,0.0027754797129075923,-3.638978235854726e-05,0.0,0.0,0.0,0.0,105.73091471356514,66.68971205970541,0.9485136790168216
42,4,logistic,0.0,0.0,0.0,0.0,340.3236959759453,0.02808137107081126,0.20690055031178797,0.0,77.173698956637,66.34073683354923,0.9345014988680165
42,5,gompertz,0.0,0.0,0.0,0.0,2.7619638184705835,-0.28779842049932397,0.2183771000722373,14.816134806244467,110.84665119316941,71.80544853930968,0.8794955388119408
42,6,baranyi,0.0,0.0,0.0,0.0,2.532967048783236,-8.336452871894279,0.2063359719733093,-75.81585852142126,107.2351802123104,68.19397755845067,0.9338283122329563
42,7,buchanan,0.0,0.0,0.0,0.0,2.43134718581869,0.12538902684791509,0.17854634963158106,17.50589610473861,87.02814146090545,47.98693880704572,0.9977144820798709
43,1,linear,-0.754334622517052,0.008331152438064055,0.0,0.0,0.0,0.0,0.0,0.0,125.55236473970433,124.39009518687027,0.1951680839159391
43,2,quadratic,-1.0524211930753031,0.01090638666718087,-4.1369453893171846e-06,0.0,0.0,0.0,0.0,0.0,131.32138537301051,125.10502596923178,0.3271374198239305
43,3,cubic,0.6819336653085076,-0.014739417800941243,9.256929079942323e-05,-1.0353787781749154e-07,0.0,0.0,0.0,0.0,115.57012375494762,97.29967450022419,0.9900677784131949
43,4,logistic,0.0,0.0,0.0,0.0,3774.376516450337,0.09332473605895063,0.02245273387626142,0.0,121.5502548390516,115.33389543527285,0.829135927503579
43,5,gompertz,0.0,0.0,0.0,0.0,3.566996754171408,0.10204426140202236,0.03595391753123014,183.2664319431338,130.89028794706556,112.61983869234213,0.9115512812904742
43,6,baranyi,0.0,0.0,0.0,0.0,24.511783186885495,-0.2929567735626925,0.020094594233404567,72.07880982643454,146.18971778759868,127.91926853287526,0.2284250255601603
43,7,buchanan,0.0,0.0,0.0,0.0,3.404458822412875,0.06568365825432197,0.026343283925097827,146.45742293832316,101.34897608239444,83.07852682767101,0.9986973404667892
